"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
69,"","","","","","","","","","","","","",0,0,"","","","","","","","","","","","","",0,0,
69.25,"","","","","","","","","","","","","",0,0,"","","","","","","","","","","","","",0,0,
69.5,"","","","","","","","","","","","","",0,0.1,"","","","","","","","","","","","","",0,0.2,
69.75,"","","","","","","","","","","","","",0,0.2,"","","","","","","","","","","","","",0,0.7,
70,"","","","","","","","","","","","","",0,0.4,"","","","","","","","","","","","","",0,0.6,
70.25,"","","","","","","","","","","","","",0,0.5,"","","","","","","","","","","","","",0,0.5,
70.5,"","","","","","","","","","","","","",0,0.6,"","","","","","","","","","","","","",0,0.5,
70.75,"","","","","","","","","","","","","",0,0.8,"","","","","","","","","","","","","",0,0.5,
71,"","","","","","","","","","","","","",0,0.9,"","","","","","","","","","","","","",0,0.5,
71.25,"","","","","","","","","","","","","",0,1,"","","","","","","","","","","","","",0,0.5,
71.5,"","","","","","","","","","","","","",0,1,"","","","","","","","","","","","","",0,0.2,
71.75,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
72,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
72.25,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
72.5,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
72.75,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
73,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
73.25,"","","","","","","","","","","","","",0,1.1,"","","","","","","","","","","","","",0,0.1,
73.5,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
73.75,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
74,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
74.25,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
74.5,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
74.75,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
75,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
75.25,"","","","","","","","","","","","","",0,1.2,"","","","","","","","","","","","","",0,0.1,
75.5,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
75.75,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
76,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
76.25,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
76.5,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
76.75,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
77,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
77.25,"","","","","","","","","","","","","",0,1.3,"","","","","","","","","","","","","",0,0.1,
77.5,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
77.75,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
78,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
78.25,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
78.5,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
78.75,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
79,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
79.25,"","","","","","","","","","","","","",0,1.4,"","","","","","","","","","","","","",0,0.1,
79.5,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
79.75,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
80,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
80.25,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
80.5,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
80.75,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
81,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
81.25,"","","","","","","","","","","","","",0,1.5,"","","","","","","","","","","","","",0,0.1,
81.5,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
81.75,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
82,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
82.25,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
82.5,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
82.75,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
83,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
83.25,"","","","","","","","","","","","","",0,1.6,"","","","","","","","","","","","","",0,0.1,
83.5,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
83.75,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
84,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
84.25,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
84.5,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
84.75,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
85,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
85.25,"","","","","","","","","","","","","",0,1.7,"","","","","","","","","","","","","",0,0.1,
85.5,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
85.75,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
86,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
86.25,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
86.5,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
86.75,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
87,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
87.25,"","","","","","","","","","","","","",0,1.8,"","","","","","","","","","","","","",0,0.1,
87.5,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
87.75,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
88,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
88.25,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
88.5,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
88.75,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
89,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
89.25,"","","","","","","","","","","","","",0,1.9,"","","","","","","","","","","","","",0,0.1,
89.5,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
89.75,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
90,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
90.25,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
90.5,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
90.75,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
91,"","","","","","","","","","","","","",0,2,"","","","","","","","","","","","","",0,0.1,
91.25,"","","","","","","","","","","","","",0,2.1,"","","","","","","","","","","","","",0,0.2,
91.5,"","","","","","","","","","","","","",0,2.2,"","","","","","","","","","","","","",0,0.6,
91.75,"","","","","","","","","","","","","",0,2.4,"","","","","","","","","","","","","",0,0.6,
92,"","","","","","","","","","","","","",0,2.5,"","","","","","","","","","","","","",0,0.6,
92.25,"","","","","","","","","","","","","",0,2.7,"","","","","","","","","","","","","",0,0.6,
92.5,"","","","","","","","","","","","","",0,2.8,"","","","","","","","","","","","","",0,0.6,
92.75,"","","","","","","","","","","","","",0,3,"","","","","","","","","","","","","",0,0.6,
93,"","","","","","","","","","","","","",0,3.1,"","","","","","","","","","","","","",0,0.6,
93.25,"","","","","","","","","","","","","",0,3.3,"","","","","","","","","","","","","",0,0.6,
93.5,"","","","","","","","","","","","","",0,5.1,"","","","","","","","","","","","","",0,7.2,
93.75,"","","","","","","","","","","","","",0,5.3,"","","","","","","","","","","","","",0,1.1,
94,"","","","","","","","","","","","","",0,5.6,"","","","","","","","","","","","","",0,1.1,
94.25,"","","","","","","","","","","","","",0,5.9,"","","","","","","","","","","","","",0,1.1,
94.5,"","","","","","","","","","","","","",0,6.1,"","","","","","","","","","","","","",0,1.1,
94.75,"","","","","","","","","","","","","",0,6.4,"","","","","","","","","","","","","",0,1.1,
95,"","","","","","","","","","","","","",0,6.7,"","","","","","","","","","","","","",0,1.1,
95.25,"","","","","","","","","","","","","",0,9,"","","","","","","","","","","","","",0,9.3,
95.5,"","","","","","","","","","","","","",0,9,"","","","","","","","","","","","","",0,0.1,
95.75,"","","","","","","","","","","","","",0,9,"","","","","","","","","","","","","",0,0.1,
96,"","","","","","","","","","","","","",0,9.1,"","","","","","","","","","","","","",0,0.1,
96.25,"","","","","","","","","","","","","",0,9.1,"","","","","","","","","","","","","",0,0.1,
96.5,"","","","","","","","","","","","","",0,9.1,"","","","","","","","","","","","","",0,0.1,
96.75,"","","","","","","","","","","","","",0,9.1,"","","","","","","","","","","","","",0,0.1,
97,"","","","","","","","","","","","","",0,9.2,"","","","","","","","","","","","","",0,0.1,
97.25,"","","","","","","","","","","","","",0,9.2,"","","","","","","","","","","","","",0,0.1,
97.5,"","","","","","","","","","","","","",0,9.2,"","","","","","","","","","","","","",0,0.1,
97.75,"","","","","","","","","","","","","",0,9.2,"","","","","","","","","","","","","",0,0.1,
98,"","","","","","","","","","","","","",0,9.3,"","","","","","","","","","","","","",0,0.1,
98.25,"","","","","","","","","","","","","",0,9.3,"","","","","","","","","","","","","",0,0.1,
98.5,"","","","","","","","","","","","","",0,9.3,"","","","","","","","","","","","","",0,0.1,
98.75,"","","","","","","","","","","","","",0,9.3,"","","","","","","","","","","","","",0,0.1,
99,"","","","","","","","","","","","","",0,9.4,"","","","","","","","","","","","","",0,0.1,
99.25,"","","","","","","","","","","","","",0,9.4,"","","","","","","","","","","","","",0,0.1,
99.5,"","","","","","","","","","","","","",0,9.4,"","","","","","","","","","","","","",0,0.1,
99.75,"","","","","","","","","","","","","",0,9.4,"","","","","","","","","","","","","",0,0.1,
100,"","","","","","","","","","","","","",0,9.5,"","","","","","","","","","","","","",0,0.1,
100.25,"","","","","","","","","","","","","",0,9.5,"","","","","","","","","","","","","",0,0.1,
100.5,"","","","","","","","","","","","","",0,9.5,"","","","","","","","","","","","","",0,0.1,
100.75,"","","","","","","","","","","","","",0,9.5,"","","","","","","","","","","","","",0,0.1,
101,"","","","","","","","","","","","","",0,9.6,"","","","","","","","","","","","","",0,0.1,
101.25,"","","","","","","","","","","","","",0,9.6,"","","","","","","","","","","","","",0,0.1,
101.5,"","","","","","","","","","","","","",0,9.6,"","","","","","","","","","","","","",0,0.1,
101.75,"","","","","","","","","","","","","",0,9.6,"","","","","","","","","","","","","",0,0.1,
102,"","","","","","","","","","","","","",0,9.7,"","","","","","","","","","","","","",0,0.1,
102.25,"","","","","","","","","","","","","",0,9.7,"","","","","","","","","","","","","",0,0.1,
102.5,"","","","","","","","","","","","","",0,9.7,"","","","","","","","","","","","","",0,0.1,
102.75,"","","","","","","","","","","","","",0,9.7,"","","","","","","","","","","","","",0,0.1,
103,"","","","","","","","","","","","","",0,9.8,"","","","","","","","","","","","","",0,0.1,
103.25,"","","","","","","","","","","","","",0,9.8,"","","","","","","","","","","","","",0,0.1,
103.5,"","","","","","","","","","","","","",0,9.8,"","","","","","","","","","","","","",0,0.1,
103.75,"","","","","","","","","","","","","",0,9.8,"","","","","","","","","","","","","",0,0.1,
104,"","","","","","","","","","","","","",0,9.9,"","","","","","","","","","","","","",0,0.1,
104.25,"","","","","","","","","","","","","",0,9.9,"","","","","","","","","","","","","",0,0.1,
104.5,"","","","","","","","","","","","","",0,9.9,"","","","","","","","","","","","","",0,0.1,
104.75,"","","","","","","","","","","","","",0,9.9,"","","","","","","","","","","","","",0,0.1,
105,"","","","","","","","","","","","","",0,10,"","","","","","","","","","","","","",0,0.1,
105.25,"","","","","","","","","","","","","",0,10,"","","","","","","","","","","","","",0,0.1,
105.5,"","","","","","","","","","","","","",0,10,"","","","","","","","","","","","","",0,0.1,
105.75,"","","","","","","","","","","","","",0,10,"","","","","","","","","","","","","",0,0.1,
106,"","","","","","","","","","","","","",0,10.1,"","","","","","","","","","","","","",0,0.1,
106.25,"","","","","","","","","","","","","",0,10.1,"","","","","","","","","","","","","",0,0.1,
106.5,"","","","","","","","","","","","","",0,10.1,"","","","","","","","","","","","","",0,0.1,
106.75,"","","","","","","","","","","","","",0,10.1,"","","","","","","","","","","","","",0,0.1,
107,"","","","","","","","","","","","","",0,10.2,"","","","","","","","","","","","","",0,0.1,
107.25,"","","","","","","","","","","","","",0,10.2,"","","","","","","","","","","","","",0,0.1,
107.5,"","","","","","","","","","","","","",0,10.2,"","","","","","","","","","","","","",0,0.1,
107.75,"","","","","","","","","","","","","",0,10.2,"","","","","","","","","","","","","",0,0.1,
108,"","","","","","","","","","","","","",0,10.3,"","","","","","","","","","","","","",0,0.1,
108.25,"","","","","","","","","","","","","",0,10.3,"","","","","","","","","","","","","",0,0.1,
108.5,"","","","","","","","","","","","","",0,10.3,"","","","","","","","","","","","","",0,0.1,
108.75,"","","","","","","","","","","","","",0,10.3,"","","","","","","","","","","","","",0,0.1,
109,"","","","","","","","","","","","","",0,10.4,"","","","","","","","","","","","","",0,0.1,
109.25,"","","","","","","","","","","","","",0,10.4,"","","","","","","","","","","","","",0,0.1,
109.5,"","","","","","","","","","","","","",0,10.4,"","","","","","","","","","","","","",0,0.1,
109.75,"","","","","","","","","","","","","",0,10.4,"","","","","","","","","","","","","",0,0.1,
110,"","","","","","","","","","","","","",0,10.5,"","","","","","","","","","","","","",0,0.1,
110.25,"","","","","","","","","","","","","",0,10.5,"","","","","","","","","","","","","",0,0.1,
110.5,"","","","","","","","","","","","","",0,10.5,"","","","","","","","","","","","","",0,0.1,
110.75,"","","","","","","","","","","","","",0,10.5,"","","","","","","","","","","","","",0,0.1,
111,"","","","","","","","","","","","","",0,10.6,"","","","","","","","","","","","","",0,0.1,
111.25,"","","","","","","","","","","","","",0,10.6,"","","","","","","","","","","","","",0,0.1,
111.5,"","","","","","","","","","","","","",0,10.6,"","","","","","","","","","","","","",0,0.1,
111.75,"","","","","","","","","","","","","",0,10.6,"","","","","","","","","","","","","",0,0.1,
112,"","","","","","","","","","","","","",0,10.7,"","","","","","","","","","","","","",0,0.1,
112.25,"","","","","","","","","","","","","",0,10.7,"","","","","","","","","","","","","",0,0.1,
112.5,"","","","","","","","","","","","","",0,10.7,"","","","","","","","","","","","","",0,0.1,
112.75,"","","","","","","","","","","","","",0,10.8,"","","","","","","","","","","","","",0,0.1,
113,"","","","","","","","","","","","","",0,10.8,"","","","","","","","","","","","","",0,0.1,
113.25,"","","","","","","","","","","","","",0,10.8,"","","","","","","","","","","","","",0,0.1,
113.5,"","","","","","","","","","","","","",0,10.8,"","","","","","","","","","","","","",0,0.1,
113.75,"","","","","","","","","","","","","",0,10.9,"","","","","","","","","","","","","",0,0.1,
114,"","","","","","","","","","","","","",0,10.9,"","","","","","","","","","","","","",0,0.1,
114.25,"","","","","","","","","","","","","",0,10.9,"","","","","","","","","","","","","",0,0.1,
114.5,"","","","","","","","","","","","","",0,10.9,"","","","","","","","","","","","","",0,0.1,
114.75,"","","","","","","","","","","","","",0,11,"","","","","","","","","","","","","",0,0.1,
115,"","","","","","","","","","","","","",0,11,"","","","","","","","","","","","","",0,0.1,
115.25,"","","","","","","","","","","","","",0,11,"","","","","","","","","","","","","",0,0.1,
115.5,"","","","","","","","","","","","","",0,11,"","","","","","","","","","","","","",0,0.1,
115.75,"","","","","","","","","","","","","",0,11.1,"","","","","","","","","","","","","",0,0.1,
116,"","","","","","","","","","","","","",0,11.1,"","","","","","","","","","","","","",0,0.1,
116.25,"","","","","","","","","","","","","",0,11.1,"","","","","","","","","","","","","",0,0.1,
116.5,"","","","","","","","","","","","","",0,11.1,"","","","","","","","","","","","","",0,0.1,
116.75,"","","","","","","","","","","","","",0,11.2,"","","","","","","","","","","","","",0,0.1,
117,"","","","","","","","","","","","","",0,11.2,"","","","","","","","","","","","","",0,0.1,
117.25,"","","","","","","","","","","","","",0,11.2,"","","","","","","","","","","","","",0,0.1,
